fips_code,name,airport,harbor_dock,state_ferry,cargo_barge,road_connection,coastal,road_or_ferry,description
0279780,Twin Hills,t,f,f,t,f,f,f,"Twin Hills is primarily accessible by air and water. Regular and charter flights are dispatched from Dillingham. There is a state-owned lighted gravel runway on a ridge east of the village. Most cargo is delivered by air. There is a boat landing area but no docking facilities; bulk goods must be lightered to shore. Cars, ATVs, and snow machines are used for local transportation. Residents drive along the beach to access the Togiak Fisheries cannery. A winter trail for snow machines connects Twin Hills with Togiak."
0279830,Two Rivers,f,f,f,f,t,f,t,"Local roads connect to the Alaska road system. Faribanks' transportation facilities provide airport, railway, and highway connections."
0279890,Tyonek,t,f,f,t,f,t,f,"No road access exists. Permission is required to land at the local gravel airstrip, owned by the Village of Tyonek, although regularly-scheduled flights are available. A state-owned gravel airstrip is available at Nikolai Creek, and a gravel airstrip, owned by Arco Alaska, is located at Beluga. A local road connects to nearby Beluga. Barges deliver goods to the village."
0280100,Ugashik,t,f,f,t,f,f,f,"Ugashik is accessible by air and water. There is a gravel airstrip at Ugashik Bay, owned by the U.S. Bureau of Land Management, Division of Lands. It is approximately 12 miles from the village of Ugashik. There is a gravel airstrip in the village. There is also a barge landing. Barged freight is brought in from Naknek. ATVs and skiffs are the primary means of local transportation."
0280660,Unalakleet,t,t,f,t,f,t,f,"Unalakleet has a state-owned gravel runway and a gravel strip. There are regular flights to Anchorage. Cargo is lightered from Nome; there is a dock. Local overland travel is mainly by ATVs, snow machines, and dogsleds in winter."
0280770,Unalaska,t,t,t,t,f,t,t,"Daily scheduled flights serve the community at the state-owned 3,900' long by 100' wide paved runway. A seaplane base is also available. The state ferry operates bi-monthly from Kodiak between April and October. There are ten major docks in Unalaska; three are operated by the city. The International Port of Dutch Harbor serves fishing vessels and shipping, with 5,200' of moorage and 1,232' of floating dock. The small boat harbor provides 238 moorage slips. The Unalaska Marine Center and US Coast Guard Dock offer cargo, passenger, and other port services."
0281320,Upper Kalskag,t,t,f,t,f,f,f,"A state-maintained 4.2-mile gravel road connects Upper and Lower Kalskag. The Kuskokwim River affords easy access by skiff in summer and snow machine in winter. Barges deliver cargo and bulk fuel during the summer. The state-owned gravel airstrip is shared by Kalskag and Lower Kalskag. Daily scheduled air services deliver passengers, mail, and other cargo year-round. Winter trails exist to Russian Mission (25 mi) and Aniak (15 mi)."
0281920,Utqiagvik,t,f,f,t,f,t,f,Regularly-scheduled jet services provide Utqiagvik's only year-round access. The state-owned Wiley Post-Will Rogers Memorial Airport serves as the regional transportation center for the borough. The airport has an asphalt runway. Marine and land transportation provide seasonal access.
0282200,Valdez,t,t,t,t,t,t,t,"The Richardson Highway connects Valdez to Alaska's road system. Valdez is 305 road miles southeast of Anchorage. The Port of Valdez is ice-free throughout the year, and is navigated by hundreds of ocean-going oil cargo vessels each year. Valdez has the largest floating concrete dock in the world, with a 1,200-foot front and water depth exceeding 80 feet. Numerous cargo and container facilities are present in Valdez, as well as boat harbors. Both barges and trucking services deliver cargo to the City. The Alaska Marine Highway Ferry System provides transport to Cordova, Tatitlek, Whittier, and Chenega Bay in Prince William Sound, to Kodiak, Ouzinke, Port Lions, and Old Harbor on Kodiak Island, and to Seward, Seldovia, and Homer on the Kenai Peninsula. The Valdez airport is operated by the State and has a paved runway. In addition, a seaplane base is located at Robe Lake, approximately eight road miles southeast of town."
0282420,Venetie,t,f,f,f,f,f,f,"Access to Venetie is almost exclusively by air. The Venetie Tribal Council owns and operates the dirt/gravel airstrip, which was constructed in 2000. The Chandalar River provides limited access by boat from May to October. Barges do not reach the community due to shallow water. Fuel and other goods are shipped into he village by air. Motor bikes, ATVs, snow machines, and dog teams are used for local travel. The tribe recently completed a 3 mile gravel road to Venetie lake."
0282750,Wainwright,t,f,f,t,f,t,f,"Air travel provides Wainwright's only year-round access. A gravel airstrip is owned and operated by the North Slope Borough. A second gravel airstrip exists at the old Wainwright Air Station. Skiffs, ATVs, and snow machines are used for local transportation."
0282860,Wales,t,f,f,t,f,t,f,"Wales has a state-owned gravel airstrip with scheduled air service and charter flights. Household goods are flown into the village. There is a 6.5-mile road to Tin City. Heavy freight and cargo is delivered to Tin City by barge and hauled by truck to Wales. Snow machines are used in winter. A winter trail connects Wales to the communities of Brevig Mission, located 50 miles away, and Shishmaref, located 70 miles away. Aluminum boats are used for sea travel. On land, snowmobiles and ATVs provide year-round access to subsistence areas. In previous years, fall storms have caused some flooding and damage due to high winds. The beach is used as a road by the 4-wheelers to go from one end of town to another and also to go up the coast to the first inlet."
0283080,Wasilla,t,f,f,f,t,f,t,"Wasilla is well connected by land to surrounding communities. The George Parks Highway and Glenn Highway connect Wasilla to Anchorage, Fairbanks, Denali National Park, and Palmer, as well as a number of smaller communities. The Alaska Railroad serves Wasilla on the Anchorage to Fairbanks route, while Mat-Su Valley Public Transportation provides bus service between Wasilla, Palmer, and Anchorage. Commercial air service is available at Anchorage International Airport, located 45 miles away. Wasilla's municipal airport has a paved runway with parking for transient aircraft. Numerous additional private airstrips also operate in the vicinity. Float planes land at Wasilla Lake, Jacobsen Lake, and Lake Lucille."
0284000,Whale Pass,f,t,f,f,f,t,f,"The community has access to the island road system. The state ferry terminal is located in Hollis. Float planes and boats are also prevalent means of transportation. The Whale Pass Community Association operates the state-owned seaplane base, dock, boat slips, and launch ramp. In a survey conducted by AFSC in 2011, community leaders reported that there is 200 feet of public dock space available for permanent moorage and 80 feet available for transient moorage. Vessels up to 80 feet long can use moorage in Whale Pass."
0284070,White Mountain,t,f,f,t,f,f,f,"Access to White Mountain is by air and sea. There are no roads. A gravel runway is operated by the state, and scheduled flights are available daily from Nome. There is no dock in the village; supplies are lightered from Nome and offloaded on the beach. Cargo barges cannot land at White Mountain but fuel supplies can be delivered by barge, significantly lower the cost of heating fuel and gasoline. "
0284120,Whitestone,f,f,f,f,f,f,f,"In the summer, the community is only accessible by boat on the Tanana River. Residents and visitors utilize the Alyeska Pipeline boat landing at mile 276 Richardson Highway or the boat dock at Rikas Roadhouse and Landing. During the winter, a road crosses the frozen Delta River for four to six months of the year. During the transitional periods of freeze-up and break-up, access to the community is on foot or by track vehicle. No airstrip is present at this time."
0284200,Whitestone Logging Camp,f,f,f,t,f,t,f,An airport and the state ferry are available at nearby Hoonah.
0284510,Whittier,t,t,t,t,t,t,t,"Whittier has an ice-free port and two city docks (70' cargo dock and 60' floating passenger dock). A small boat harbor has slips for 360 fishing, recreation, and charter vessels. It is served by road, rail, the state ferry, boat, and aircraft. Since 2000, a tunnel has provided a road connection. The Anton Anderson Memorial Tunnel was reconstructed to accommodate both rail and road vehicles. The railway carries passengers, vehicles, and cargo 12 miles from the Portage Station east of Girdwood. The state-owned gravel airstrip accommodates charter aircraft, and a city-owned seaplane dock is available for passenger transfer."
0285280,Willow,t,f,f,f,t,f,t,"From the George Parks Highway, the area has access to the statewide highway system and the transportation facilities of Wasilla, Palmer, and Anchorage. There are two public airstrips: one is a state-owned gravel airstrip at mile 69.7 Parks Highway and the other is at Deshka Landing and owned by the Alaska Department of Natural Resources. There are five additional private strips and a seaplane base at Kashwitna Lake."
0285290,Willow Creek,f,f,f,f,t,f,t,The Richardson Highway provides year-round access to Alaska's road system. Airstrips are located nearby in Copper Center and Glennallen.
0285610,Wiseman,t,f,f,f,t,f,t,The partially-paved Dalton Highway connects Wiseman to Alaska's road system. A state-owned gravel airstrip is available but is not consistently maintained.
0285680,Womens Bay,f,f,f,f,f,t,f,"Womens Bay is accessible by road from Kodiak. Jet services, ferry access, and boat harbors are therefore nearby."
0286380,Wrangell,t,t,t,t,f,t,t,"The city is accessible by air and water. The state-owned paved, lighted runway allows for jet service. A seaplane base is adjacent to the runway, with another airplane float located in the Inner Harbor. Charter air taxi services are also available. The marine facilities include a breakwater at each of the three harbors with 710 slips for recreational and commercial vessels, deep draft dock which just completed upgrades and rennovations, state ferry terminal, and three boat launches. Freight arrives by barge, ship, ferry, and cargo plane. Front Street was reconstructed as part of a larger downtown revitalization project three years ago. Several new trails have been developed, including a new loop on Volunteer Park Trail and the Paddle Craft Trail, a canoe/kayak portage. "
0286490,Yakutat,t,t,t,t,f,t,t,"Yakutat has no road access. The airport has daily commercial jet service. There are also air taxis and float plane services to Yakutat. The state owns two jet-certified runways. The airport is located three miles southeast of town, and a seaplane base is available one mile northwest. The U.S. Forest Service owns five airstrips in the vicinity, and the National Park Service operates one at East Alsek River. The borough operates the state-owned boat harbor and the Ocean Cape Dock. The state ferry provides service to Yakutat. Monti Bay is the only sheltered deep water port in the Gulf of Alaska. Barges deliver goods monthly during the winter and more frequently in summer."
