fips_code,name,reporting_entity_name,residential_rate,commercial_rate,industrial_rate,year
0210150,Cantwell,Golden Valley Elec Assn Inc,0.26,0.25,0.18,2019
0210150,Cantwell,Golden Valley Elec Assn Inc,0.25,0.24,0.17,2020
0210150,Cantwell,Golden Valley Elec Assn Inc,0.27,0.26,0.18,2021
0211690,Central,Gold Country Energy,0.24,0.78,,2011
0211690,Central,Gold Country Energy,0.26,0.77,,2012
0211690,Central,Gold Country Energy,0.25,0.72,,2013
0211690,Central,Gold Country Energy,0.27,0.73,,2014
0211690,Central,Gold Country Energy,0.28,0.65,,2015
0211690,Central,Gold Country Energy,0.28,0.60,,2016
0211690,Central,Gold Country Energy,0.29,0.61,,2017
0211690,Central,Gold Country Energy,0.31,0.70,,2018
0211690,Central,Gold Country Energy,0.31,0.65,,2019
0211690,Central,Gold Country Energy,0.32,0.67,,2020
0211690,Central,Gold Country Energy,0.33,0.70,,2021
0211800,Chalkyitsik,Chalkyitsik Village Council,0.44,0.95,,2011
0211800,Chalkyitsik,Chalkyitsik Village Council,0.37,0.95,,2012
0211800,Chalkyitsik,Chalkyitsik Village Council,0.39,0.95,,2013
0211800,Chalkyitsik,Chalkyitsik Village Council,0.40,0.95,,2014
0211800,Chalkyitsik,Chalkyitsik Village Council,0.42,0.95,,2015
0211800,Chalkyitsik,Chalkyitsik Village Council,0.58,0.95,,2016
0211800,Chalkyitsik,Chalkyitsik Village Council,0.60,0.95,,2017
0211800,Chalkyitsik,Chalkyitsik Village Council,0.40,0.88,,2018
0211800,Chalkyitsik,Chalkyitsik Village Council,0.39,0.95,,2019
0211800,Chalkyitsik,Chalkyitsik Village Council,0.39,0.95,,2020
0211800,Chalkyitsik,Chalkyitsik Village Council,0.45,0.95,,2021
0212350,Chase,Matanuska Electric Assn Inc,0.15,0.13,,2011
0212350,Chase,Matanuska Electric Assn Inc,0.15,0.13,,2012
0212350,Chase,Matanuska Electric Assn Inc,0.15,0.13,,2013
0212350,Chase,Matanuska Electric Assn Inc,0.17,0.14,,2014
0212350,Chase,Matanuska Electric Assn Inc,0.20,0.17,,2015
0212350,Chase,Matanuska Electric Assn Inc,0.20,0.17,,2016
0212350,Chase,Matanuska Electric Assn Inc,0.21,0.18,,2017
0212350,Chase,Matanuska Electric Assn Inc,0.21,0.18,,2018
0212350,Chase,Matanuska Electric Assn Inc,0.22,0.19,,2019
0212350,Chase,Matanuska Electric Assn Inc,0.22,0.19,,2020
0212350,Chase,Matanuska Electric Assn Inc,0.21,0.19,,2021
0212680,Chefornak,Naterkaq Light Plant (City of Chefornak),0.31,0.58,,2011
0212680,Chefornak,Naterkaq Light Plant (City of Chefornak),0.36,0.70,,2012
0212680,Chefornak,Naterkaq Light Plant (City of Chefornak),0.34,0.84,,2013
0212680,Chefornak,Naterkaq Light Plant (City of Chefornak),0.27,0.66,,2014
0212680,Chefornak,Naterkaq Light Plant (City of Chefornak),0.23,0.51,,2015
0212680,Chefornak,Naterkaq Light Plant (City of Chefornak),0.26,0.49,,2016
0212680,Chefornak,Naterkaq Light Plant (City of Chefornak),0.27,0.49,,2017
0212680,Chefornak,Naterkaq Light Plant (City of Chefornak),0.23,0.50,,2018
0212680,Chefornak,Naterkaq Light Plant (City of Chefornak),0.30,0.55,,2019
0212680,Chefornak,Naterkaq Light Plant (City of Chefornak),0.31,0.55,,2020
0212680,Chefornak,Naterkaq Light Plant (City of Chefornak),0.34,0.55,,2021
0212920,Chena Ridge,Golden Valley Elec Assn Inc,0.22,0.21,0.17,2011
0212920,Chena Ridge,Golden Valley Elec Assn Inc,0.24,0.23,0.19,2012
0212920,Chena Ridge,Golden Valley Elec Assn Inc,0.23,0.21,0.17,2013
0212920,Chena Ridge,Golden Valley Elec Assn Inc,0.23,0.21,0.17,2014
0212920,Chena Ridge,Golden Valley Elec Assn Inc,0.21,0.19,0.15,2015
0212920,Chena Ridge,Golden Valley Elec Assn Inc,0.23,0.21,0.16,2016
0212920,Chena Ridge,Golden Valley Elec Assn Inc,0.24,0.22,0.17,2017
0212920,Chena Ridge,Golden Valley Elec Assn Inc,0.25,0.24,0.18,2018
0212920,Chena Ridge,Golden Valley Elec Assn Inc,0.26,0.25,0.18,2019
0212920,Chena Ridge,Golden Valley Elec Assn Inc,0.25,0.24,0.17,2020
0212920,Chena Ridge,Golden Valley Elec Assn Inc,0.27,0.26,0.18,2021
0212970,Chenega,Chenega Ira Council,0.14,0.44,,2011
0212970,Chenega,Chenega Ira Council,0.16,0.53,,2012
0212970,Chenega,Chenega Ira Council,0.17,0.63,,2013
0212970,Chenega,Chenega Ira Council,0.18,0.67,,2014
0212970,Chenega,Chenega Ira Council,0.23,0.67,,2015
0212970,Chenega,Chenega Ira Council,0.29,0.67,,2016
0212970,Chenega,Chenega Ira Council,0.31,0.67,,2017
0212970,Chenega,Chenega Ira Council,0.31,0.67,,2018
0212970,Chenega,Chenega Ira Council,0.36,0.78,,2019
0212970,Chenega,Chenega Ira Council,0.36,0.70,,2020
0212970,Chenega,Chenega Ira Council,0.57,0.88,,2021
0213230,Chevak,Alaska Village Electric Cooperative,0.21,0.48,,2011
0213230,Chevak,Alaska Village Electric Cooperative,0.21,0.52,,2012
0213230,Chevak,Alaska Village Electric Cooperative,0.20,0.53,,2013
0213230,Chevak,Alaska Village Electric Cooperative,0.20,0.53,,2014
0213230,Chevak,Alaska Village Electric Cooperative,0.23,0.56,,2015
0213230,Chevak,Alaska Village Electric Cooperative,0.24,0.51,,2016
0213230,Chevak,Alaska Village Electric Cooperative,0.26,0.53,,2017
0213230,Chevak,Alaska Village Electric Cooperative,0.27,0.52,,2018
0213230,Chevak,Alaska Village Electric Cooperative,0.27,0.54,,2019
0213230,Chevak,Alaska Village Electric Cooperative,0.28,0.53,,2020
0213230,Chevak,Alaska Village Electric Cooperative,0.28,0.50,,2021
0213340,Chickaloon,Matanuska Electric Assn Inc,0.15,0.13,,2011
0213340,Chickaloon,Matanuska Electric Assn Inc,0.15,0.13,,2012
0213340,Chickaloon,Matanuska Electric Assn Inc,0.15,0.13,,2013
0213340,Chickaloon,Matanuska Electric Assn Inc,0.17,0.14,,2014
0213340,Chickaloon,Matanuska Electric Assn Inc,0.20,0.17,,2015
0213340,Chickaloon,Matanuska Electric Assn Inc,0.20,0.17,,2016
0213340,Chickaloon,Matanuska Electric Assn Inc,0.21,0.18,,2017
0213340,Chickaloon,Matanuska Electric Assn Inc,0.21,0.18,,2018
0213340,Chickaloon,Matanuska Electric Assn Inc,0.22,0.19,,2019
0213340,Chickaloon,Matanuska Electric Assn Inc,0.22,0.19,,2020
0213340,Chickaloon,Matanuska Electric Assn Inc,0.21,0.19,,2021
0213550,Chignik,City of Chignik,0.16,0.48,,2011
0213550,Chignik,City of Chignik,0.16,0.51,,2012
0213550,Chignik,City of Chignik,0.21,0.55,,2013
0213550,Chignik,City of Chignik,0.21,0.55,,2014
0213550,Chignik,City of Chignik,0.16,0.50,,2015
0213550,Chignik,City of Chignik,0.16,0.42,,2016
0213550,Chignik,City of Chignik,0.18,0.42,,2017
0213550,Chignik,City of Chignik,0.18,0.42,,2018
0213550,Chignik,City of Chignik,0.19,0.42,,2019
0213550,Chignik,City of Chignik,0.20,0.42,,2020
0213550,Chignik,City of Chignik,0.24,0.42,,2021
0213670,Chignik Lagoon,Chignik Lagoon Power Utility,0.30,0.69,,2011
0213670,Chignik Lagoon,Chignik Lagoon Power Utility,0.33,0.75,,2012
0213670,Chignik Lagoon,Chignik Lagoon Power Utility,0.34,0.74,,2013
0213670,Chignik Lagoon,Chignik Lagoon Power Utility,0.35,0.74,,2014
0213670,Chignik Lagoon,Chignik Lagoon Power Utility,0.25,0.61,,2015
0213670,Chignik Lagoon,Chignik Lagoon Power Utility,0.27,0.59,,2016
0213670,Chignik Lagoon,Chignik Lagoon Power Utility,0.31,0.58,,2017
0213670,Chignik Lagoon,Chignik Lagoon Power Utility,0.37,0.63,,2018
0213670,Chignik Lagoon,Chignik Lagoon Power Utility,0.29,0.58,,2019
0213670,Chignik Lagoon,Chignik Lagoon Power Utility,0.32,0.58,,2020
0213670,Chignik Lagoon,Chignik Lagoon Power Utility,0.33,0.58,,2021
0213780,Chignik Lake,Chignik Lake Electric Utility,0.23,0.67,,2011
0213780,Chignik Lake,Chignik Lake Electric Utility,0.32,0.86,,2012
0213780,Chignik Lake,Chignik Lake Electric Utility,0.30,0.86,,2013
0213780,Chignik Lake,Chignik Lake Electric Utility,0.34,0.85,,2014
0213780,Chignik Lake,Chignik Lake Electric Utility,0.37,0.86,,2015
0213780,Chignik Lake,Chignik Lake Electric Utility,0.38,0.85,,2016
0213780,Chignik Lake,Chignik Lake Electric Utility,0.42,0.85,,2017
0213780,Chignik Lake,Chignik Lake Electric Utility,0.46,0.85,,2018
0213780,Chignik Lake,Chignik Lake Electric Utility,0.42,0.81,,2019
0213780,Chignik Lake,Chignik Lake Electric Utility,0.42,0.77,,2020
0213780,Chignik Lake,Chignik Lake Electric Utility,0.37,0.70,,2021
0213860,Chiniak,Kodiak Electric Assn Inc,0.19,0.18,0.17,2011
0213860,Chiniak,Kodiak Electric Assn Inc,0.19,0.18,0.17,2012
0213860,Chiniak,Kodiak Electric Assn Inc,0.18,0.17,0.16,2013
0213860,Chiniak,Kodiak Electric Assn Inc,0.17,0.16,0.15,2014
0213860,Chiniak,Kodiak Electric Assn Inc,0.17,0.17,0.16,2015
0213860,Chiniak,Kodiak Electric Assn Inc,0.17,0.17,0.16,2016
0213860,Chiniak,Kodiak Electric Assn Inc,0.17,0.17,0.16,2017
0213860,Chiniak,Kodiak Electric Assn Inc,0.17,0.17,0.16,2018
0213860,Chiniak,Kodiak Electric Assn Inc,0.17,0.17,0.16,2019
0213860,Chiniak,Kodiak Electric Assn Inc,0.18,0.17,0.16,2020
0213860,Chiniak,Kodiak Electric Assn Inc,0.18,0.17,0.15,2021
0214000,Chistochina,Alaska Power & Telephone Company,0.19,0.67,,2011
0214000,Chistochina,Alaska Power & Telephone Company,0.21,0.70,,2012
0214000,Chistochina,Alaska Power & Telephone Company,0.22,0.71,,2013
0214000,Chistochina,Alaska Power & Telephone Company,0.26,0.71,,2014
0214000,Chistochina,Alaska Power & Telephone Company,0.30,0.65,,2015
0214000,Chistochina,Alaska Power & Telephone Company,0.31,0.55,,2016
0214000,Chistochina,Alaska Power & Telephone Company,0.31,0.57,,2017
0214000,Chistochina,Alaska Power & Telephone Company,0.31,0.65,,2018
0214000,Chistochina,Alaska Power & Telephone Company,0.31,0.61,,2019
0214000,Chistochina,Alaska Power & Telephone Company,0.31,0.56,,2020
0214000,Chistochina,Alaska Power & Telephone Company,0.35,0.64,,2021
0214110,Chitina,Chitina Electric Inc,0.26,0.63,,2011
0214110,Chitina,Chitina Electric Inc,0.27,0.67,,2012
0214110,Chitina,Chitina Electric Inc,0.30,0.70,,2013
0214110,Chitina,Chitina Electric Inc,0.32,0.70,,2014
0214110,Chitina,Chitina Electric Inc,0.39,0.69,,2015
0214110,Chitina,Chitina Electric Inc,0.32,0.57,,2016
0214110,Chitina,Chitina Electric Inc,0.28,0.62,,2017
0214110,Chitina,Chitina Electric Inc,0.32,0.68,,2018
0214110,Chitina,Chitina Electric Inc,0.37,0.70,,2019
0214110,Chitina,Chitina Electric Inc,0.44,0.70,,2020
0214110,Chitina,Chitina Electric Inc,0.40,0.70,,2021
0214330,Chuathbaluk,Middle Kuskokwim Electric,0.19,0.85,,2011
0214330,Chuathbaluk,Middle Kuskokwim Electric,0.36,1.16,,2012
0214330,Chuathbaluk,Middle Kuskokwim Electric,0.22,0.89,,2013
0214330,Chuathbaluk,Middle Kuskokwim Electric,0.32,1.13,,2014
0214330,Chuathbaluk,Middle Kuskokwim Electric,0.27,0.93,,2015
0214330,Chuathbaluk,Middle Kuskokwim Electric,0.43,1.08,,2016
0214330,Chuathbaluk,Middle Kuskokwim Electric,0.41,1.11,,2017
0214330,Chuathbaluk,Middle Kuskokwim Electric,0.41,1.14,,2018
0214330,Chuathbaluk,Middle Kuskokwim Electric,0.46,1.21,,2019
0214330,Chuathbaluk,Middle Kuskokwim Electric,0.55,1.31,,2020
0214330,Chuathbaluk,Middle Kuskokwim Electric,0.36,1.11,,2021
0214880,Circle,Circle Electric Utility,0.26,0.77,,2011
0214880,Circle,Circle Electric Utility,0.26,0.79,,2012
0214880,Circle,Circle Electric Utility,0.26,0.79,,2013
0214880,Circle,Circle Electric Utility,0.24,0.78,,2014
0214880,Circle,Circle Electric Utility,0.24,0.71,,2015
0214880,Circle,Circle Electric Utility,0.31,0.70,,2016
0214880,Circle,Circle Electric Utility,0.30,0.71,,2017
0214880,Circle,Circle Electric Utility,0.22,0.77,,2018
0214880,Circle,Circle Electric Utility,0.26,0.79,,2019
0214880,Circle,Circle Electric Utility,0.29,0.76,,2020
0214880,Circle,Circle Electric Utility,0.27,0.80,,2021
0215320,Clam Gulch,Homer Electric Assn Inc,0.20,0.18,0.08,2011
0215320,Clam Gulch,Homer Electric Assn Inc,0.20,0.18,0.09,2012
0215320,Clam Gulch,Homer Electric Assn Inc,0.21,0.18,0.08,2013
0215320,Clam Gulch,Homer Electric Assn Inc,0.24,0.21,0.10,2014
0215320,Clam Gulch,Homer Electric Assn Inc,0.25,0.22,0.11,2015
0215320,Clam Gulch,Homer Electric Assn Inc,0.26,0.23,0.11,2016
0215320,Clam Gulch,Homer Electric Assn Inc,0.26,0.23,0.11,2017
0215320,Clam Gulch,Homer Electric Assn Inc,0.27,0.23,0.11,2018
0215320,Clam Gulch,Homer Electric Assn Inc,0.27,0.23,0.11,2019
0215320,Clam Gulch,Homer Electric Assn Inc,0.29,0.26,0.12,2020
0215320,Clam Gulch,Homer Electric Assn Inc,0.28,0.25,0.12,2021
0215430,Clark's Point,City of Clark's Point,0.16,0.24,,2014
0215430,Clark's Point,City of Clark's Point,0.57,0.90,,2015
0215430,Clark's Point,City of Clark's Point,0.59,0.89,,2016
0215430,Clark's Point,City of Clark's Point,0.41,1.04,,2017
0215430,Clark's Point,City of Clark's Point,0.46,1.10,,2018
0215430,Clark's Point,City of Clark's Point,0.44,1.10,,2019
0215430,Clark's Point,City of Clark's Point,0.47,1.08,,2020
0215430,Clark's Point,City of Clark's Point,0.50,0.93,,2021
0216360,Coffman Cove,Alaska Power & Telephone Company,0.18,0.47,,2011
0216360,Coffman Cove,Alaska Power & Telephone Company,0.18,0.30,,2012
0216360,Coffman Cove,Alaska Power & Telephone Company,0.18,0.25,,2013
0216360,Coffman Cove,Alaska Power & Telephone Company,0.19,0.25,,2014
0216360,Coffman Cove,Alaska Power & Telephone Company,0.23,0.25,,2015
0216360,Coffman Cove,Alaska Power & Telephone Company,0.22,0.26,,2015
0216360,Coffman Cove,Alaska Power & Telephone Company,0.23,0.25,,2016
0216360,Coffman Cove,Alaska Power & Telephone Company,0.24,0.26,,2017
0216360,Coffman Cove,Alaska Power & Telephone Company,0.26,0.29,,2018
0216360,Coffman Cove,Alaska Power & Telephone Company,0.26,0.28,,2019
0216360,Coffman Cove,Alaska Power & Telephone Company,0.26,0.26,,2020
0216360,Coffman Cove,Alaska Power & Telephone Company,0.28,0.29,,2021
0216420,Cohoe,Homer Electric Assn Inc,0.20,0.18,0.08,2011
0216420,Cohoe,Homer Electric Assn Inc,0.20,0.18,0.09,2012
0216420,Cohoe,Homer Electric Assn Inc,0.21,0.18,0.08,2013
0216420,Cohoe,Homer Electric Assn Inc,0.24,0.21,0.10,2014
0216420,Cohoe,Homer Electric Assn Inc,0.25,0.22,0.11,2015
0216420,Cohoe,Homer Electric Assn Inc,0.26,0.23,0.11,2016
0216420,Cohoe,Homer Electric Assn Inc,0.26,0.23,0.11,2017
0216420,Cohoe,Homer Electric Assn Inc,0.27,0.23,0.11,2018
0216420,Cohoe,Homer Electric Assn Inc,0.27,0.23,0.11,2019
0216420,Cohoe,Homer Electric Assn Inc,0.29,0.26,0.12,2020
0216420,Cohoe,Homer Electric Assn Inc,0.28,0.25,0.12,2021
0216530,Cold Bay,G & K Inc,0.23,0.72,,2011
0216530,Cold Bay,G & K Inc,0.20,0.72,,2012
0216530,Cold Bay,G & K Inc,0.21,0.72,,2013
0216530,Cold Bay,G & K Inc,0.20,0.71,,2014
0216530,Cold Bay,G & K Inc,0.22,0.73,,2015
0216530,Cold Bay,G & K Inc,0.21,0.69,,2016
0216530,Cold Bay,G & K Inc,0.21,0.67,,2017
0216530,Cold Bay,G & K Inc,0.22,0.67,,2018
0216530,Cold Bay,G & K Inc,0.27,0.73,,2019
0216530,Cold Bay,G & K Inc,0.21,0.72,,2020
0216530,Cold Bay,G & K Inc,0.21,0.72,,2021
0216750,College,Golden Valley Elec Assn Inc,0.22,0.21,0.17,2011
0216750,College,Golden Valley Elec Assn Inc,0.24,0.23,0.19,2012
0216750,College,Golden Valley Elec Assn Inc,0.23,0.21,0.17,2013
0216750,College,Golden Valley Elec Assn Inc,0.23,0.21,0.17,2014
0216750,College,Golden Valley Elec Assn Inc,0.21,0.19,0.15,2015
0216750,College,Golden Valley Elec Assn Inc,0.23,0.21,0.16,2016
0216750,College,Golden Valley Elec Assn Inc,0.24,0.22,0.17,2017
0216750,College,Golden Valley Elec Assn Inc,0.25,0.24,0.18,2018
0216750,College,Golden Valley Elec Assn Inc,0.26,0.25,0.18,2019
0216750,College,Golden Valley Elec Assn Inc,0.25,0.24,0.17,2020
0216750,College,Golden Valley Elec Assn Inc,0.27,0.26,0.18,2021
0217190,Cooper Landing,Chugach Electric Assn Inc,0.14,0.12,0.11,2011
0217190,Cooper Landing,Chugach Electric Assn Inc,0.14,0.12,0.11,2012
0217190,Cooper Landing,Chugach Electric Assn Inc,0.15,0.12,0.11,2013
0217190,Cooper Landing,Chugach Electric Assn Inc,0.16,0.13,0.12,2014
0217190,Cooper Landing,Chugach Electric Assn Inc,0.17,0.14,0.12,2015
0217190,Cooper Landing,Chugach Electric Assn Inc,0.18,0.15,0.13,2016
0217190,Cooper Landing,Chugach Electric Assn Inc,0.20,0.16,0.15,2017
0217190,Cooper Landing,Chugach Electric Assn Inc,0.20,0.16,0.14,2018
0217190,Cooper Landing,Chugach Electric Assn Inc,0.21,0.17,0.15,2019
0217190,Cooper Landing,Chugach Electric Assn Inc,0.21,0.17,0.15,2020
0217190,Cooper Landing,Chugach Electric Assn Inc,0.21,0.16,0.14,2021
0217300,Copper Center,Copper Valley Elec Assn Inc,0.28,0.25,,2011
0217300,Copper Center,Copper Valley Elec Assn Inc,0.30,0.27,,2012
0217300,Copper Center,Copper Valley Elec Assn Inc,0.28,0.24,,2013
0217300,Copper Center,Copper Valley Elec Assn Inc,0.26,0.23,,2014
0217300,Copper Center,Copper Valley Elec Assn Inc,0.24,0.20,,2015
0217300,Copper Center,Copper Valley Elec Assn Inc,0.23,0.21,,2016
0217300,Copper Center,Copper Valley Elec Assn Inc,0.26,0.23,,2017
0217300,Copper Center,Copper Valley Elec Assn Inc,0.26,0.23,,2018
0217300,Copper Center,Copper Valley Elec Assn Inc,0.25,0.22,,2019
0217300,Copper Center,Copper Valley Elec Assn Inc,,,,2020
0217300,Copper Center,Copper Valley Elec Assn Inc,0.34,0.28,,2021
0217410,Cordova,Cordova Electric Cooperative,0.28,0.42,,2011
0217410,Cordova,Cordova Electric Cooperative,0.28,0.42,,2012
0217410,Cordova,Cordova Electric Cooperative,0.27,0.41,,2013
0217410,Cordova,Cordova Electric Cooperative,0.26,0.41,,2014
0217410,Cordova,Cordova Electric Cooperative,0.23,0.35,,2015
0217410,Cordova,Cordova Electric Cooperative,0.27,0.35,,2016
0217410,Cordova,Cordova Electric Cooperative,0.29,0.37,,2017
0217410,Cordova,Cordova Electric Cooperative,0.29,0.38,,2018
0217410,Cordova,Cordova Electric Cooperative,0.28,0.36,,2019
0217410,Cordova,Cordova Electric Cooperative,0.31,0.37,,2020
0217410,Cordova,Cordova Electric Cooperative,0.31,0.37,,2021
0217670,Covenant Life,Alaska Power & Telephone Company,0.15,0.22,,2011
0217670,Covenant Life,Alaska Power & Telephone Company,0.17,0.24,,2012
0217670,Covenant Life,Alaska Power & Telephone Company,0.18,0.25,,2013
0217670,Covenant Life,Alaska Power & Telephone Company,0.26,0.32,,2014
0217670,Covenant Life,Alaska Power & Telephone Company,0.22,0.26,,2015
0217670,Covenant Life,Alaska Power & Telephone Company,0.23,0.26,,2016
0217670,Covenant Life,Alaska Power & Telephone Company,0.24,0.27,,2017
0217670,Covenant Life,Alaska Power & Telephone Company,0.25,0.28,,2018
0217670,Covenant Life,Alaska Power & Telephone Company,0.25,0.27,,2019
0217670,Covenant Life,Alaska Power & Telephone Company,0.26,0.27,,2020
0217670,Covenant Life,Alaska Power & Telephone Company,0.28,0.29,,2021
0217740,Craig,Alaska Power & Telephone Company,0.16,0.24,,2011
0217740,Craig,Alaska Power & Telephone Company,0.17,0.25,,2012
0217740,Craig,Alaska Power & Telephone Company,0.18,0.25,,2013
0217740,Craig,Alaska Power & Telephone Company,0.19,0.25,,2014
0217740,Craig,Alaska Power & Telephone Company,0.23,0.25,,2015
0217740,Craig,Alaska Power & Telephone Company,0.23,0.25,,2016
0217740,Craig,Alaska Power & Telephone Company,0.24,0.26,,2017
0217740,Craig,Alaska Power & Telephone Company,0.26,0.29,,2018
0217740,Craig,Alaska Power & Telephone Company,0.26,0.28,,2019
0217740,Craig,Alaska Power & Telephone Company,0.26,0.26,,2020
0217740,Craig,Alaska Power & Telephone Company,0.28,0.29,,2021
0217850,Crooked Creek,Middle Kuskokwim Electric,0.19,0.85,,2011
0217850,Crooked Creek,Middle Kuskokwim Electric,0.36,1.16,,2012
0217850,Crooked Creek,Middle Kuskokwim Electric,0.22,0.89,,2013
0217850,Crooked Creek,Middle Kuskokwim Electric,0.32,1.13,,2014
0217850,Crooked Creek,Middle Kuskokwim Electric,0.27,0.93,,2015
0217850,Crooked Creek,Middle Kuskokwim Electric,0.43,1.08,,2016
0217850,Crooked Creek,Middle Kuskokwim Electric,0.41,1.12,,2017
0217850,Crooked Creek,Middle Kuskokwim Electric,0.41,1.07,,2018
0217850,Crooked Creek,Middle Kuskokwim Electric,0.46,1.21,,2019
0217850,Crooked Creek,Middle Kuskokwim Electric,0.55,1.31,,2020
0217850,Crooked Creek,Middle Kuskokwim Electric,0.36,1.11,,2021
0217960,Crown Point,City of Seward,0.19,0.20,0.16,2011
0217960,Crown Point,City of Seward,0.20,0.22,0.17,2012
0217960,Crown Point,City of Seward,0.20,0.22,0.17,2013
0217960,Crown Point,City of Seward,0.21,0.23,0.19,2014
0217960,Crown Point,City of Seward,0.22,0.23,0.18,2015
0217960,Crown Point,City of Seward,0.22,0.23,0.19,2016
0217960,Crown Point,City of Seward,,,,2018
0217960,Crown Point,City of Seward,,,,2020
0217960,Crown Point,City of Seward,,,,2021
0218510,Deering,Ipnatchiaq Electric Company,0.40,0.70,,2011
0218510,Deering,Ipnatchiaq Electric Company,0.34,0.70,,2012
0218510,Deering,Ipnatchiaq Electric Company,0.26,0.70,,2013
0218510,Deering,Ipnatchiaq Electric Company,0.28,0.70,,2014
0218510,Deering,Ipnatchiaq Electric Company,0.34,0.70,,2015
0218510,Deering,Ipnatchiaq Electric Company,0.40,0.69,,2016
0218510,Deering,Ipnatchiaq Electric Company,0.44,0.69,,2017
0218510,Deering,Ipnatchiaq Electric Company,0.41,0.68,,2018
0218510,Deering,Ipnatchiaq Electric Company,0.35,0.66,,2019
0218510,Deering,Ipnatchiaq Electric Company,0.36,0.67,,2020
0218510,Deering,Ipnatchiaq Electric Company,0.38,0.67,,2021
0218620,Delta Junction,Golden Valley Elec Assn Inc,0.22,0.21,0.17,2011
0218620,Delta Junction,Golden Valley Elec Assn Inc,0.24,0.23,0.19,2012
0218620,Delta Junction,Golden Valley Elec Assn Inc,0.23,0.21,0.17,2013
0218620,Delta Junction,Golden Valley Elec Assn Inc,0.23,0.21,0.17,2014
0218620,Delta Junction,Golden Valley Elec Assn Inc,0.21,0.19,0.15,2015
0218620,Delta Junction,Golden Valley Elec Assn Inc,0.23,0.21,0.16,2016
0218620,Delta Junction,Golden Valley Elec Assn Inc,0.24,0.22,0.17,2017
0218620,Delta Junction,Golden Valley Elec Assn Inc,0.25,0.24,0.18,2018
